id,datetime,consumption
24378,2020-01-01T00:00:00Z,142.8
24378,2020-01-01T00:05:00Z,143.6
24378,2020-01-01T00:10:00Z,141.1
24378,2020-01-01T00:15:00Z,149.4
24378,2020-01-01T00:20:00Z,150.1
24378,2020-01-01T00:25:00Z,139
24378,2020-01-01T00:30:00Z,114.8
24378,2020-01-01T00:35:00Z,69.8
24378,2020-01-01T00:40:00Z,139.8
24378,2020-01-01T00:45:00Z,154.9
24378,2020-01-01T00:50:00Z,143.6
24378,2020-01-01T00:55:00Z,140.5
24378,2020-01-01T01:00:00Z,146.8
24378,2020-01-01T01:05:00Z,157.8
24378,2020-01-01T01:10:00Z,151
24378,2020-01-01T01:15:00Z,152.7
24378,2020-01-01T01:20:00Z,152.6
24378,2020-01-01T01:25:00Z,146.6
24378,2020-01-01T01:30:00Z,115.7
24378,2020-01-01T01:35:00Z,77.3
24378,2020-01-01T01:40:00Z,136.5
24378,2020-01-01T01:45:00Z,148.1
24378,2020-01-01T01:50:00Z,169.5
24378,2020-01-01T01:55:00Z,146.4
24378,2020-01-01T02:00:00Z,137.8
24378,2020-01-01T02:05:00Z,138.4
24378,2020-01-01T02:10:00Z,138.6
24378,2020-01-01T02:15:00Z,139.7
24378,2020-01-01T02:20:00Z,140.2
24378,2020-01-01T02:25:00Z,137.6
24378,2020-01-01T02:30:00Z,72.2
24378,2020-01-01T02:35:00Z,127.7
24378,2020-01-01T02:40:00Z,129.6
24378,2020-01-01T02:45:00Z,139.4
24378,2020-01-01T02:50:00Z,139.5
24378,2020-01-01T02:55:00Z,142.2
24378,2020-01-01T03:00:00Z,146.7
24378,2020-01-01T03:05:00Z,141.7
24378,2020-01-01T03:10:00Z,138.1
24378,2020-01-01T03:15:00Z,150.7
24378,2020-01-01T03:20:00Z,76.7
24378,2020-01-01T03:25:00Z,116.8
24378,2020-01-01T03:30:00Z,135.9
24378,2020-01-01T03:35:00Z,145.2
24378,2020-01-01T03:40:00Z,138.9
24378,2020-01-01T03:45:00Z,139.9
24378,2020-01-01T03:50:00Z,138.9
24378,2020-01-01T03:55:00Z,139.9
24378,2020-01-01T04:00:00Z,139.6
24378,2020-01-01T04:05:00Z,105.8
24378,2020-01-01T04:10:00Z,90.9
24378,2020-01-01T04:15:00Z,130.3
24378,2020-01-01T04:20:00Z,142.8
24378,2020-01-01T04:25:00Z,151.4
24378,2020-01-01T04:30:00Z,140.5
24378,2020-01-01T04:35:00Z,139.7
24378,2020-01-01T04:40:00Z,144.3
24378,2020-01-01T04:45:00Z,138.5
24378,2020-01-01T04:50:00Z,142.2
24378,2020-01-01T04:55:00Z,68.2
24378,2020-01-01T05:00:00Z,109
24378,2020-01-01T05:05:00Z,133.5
24378,2020-01-01T05:10:00Z,139.4
24378,2020-01-01T05:15:00Z,145.3
24378,2020-01-01T05:20:00Z,138.3
24378,2020-01-01T05:25:00Z,137.8
24378,2020-01-01T05:30:00Z,137.8
24378,2020-01-01T05:35:00Z,149.8
24378,2020-01-01T05:40:00Z,114.1
24378,2020-01-01T05:45:00Z,88.1
24378,2020-01-01T05:50:00Z,129.1
24378,2020-01-01T05:55:00Z,137.2
24378,2020-01-01T06:00:00Z,137.4
24378,2020-01-01T06:05:00Z,139.9
24378,2020-01-01T06:10:00Z,139.4
24378,2020-01-01T06:15:00Z,138.7
24378,2020-01-01T06:20:00Z,153.8
24378,2020-01-01T06:25:00Z,129.5
24378,2020-01-01T06:30:00Z,64.5
24378,2020-01-01T06:35:00Z,112.2
24378,2020-01-01T06:40:00Z,136.7
24378,2020-01-01T06:45:00Z,139.4
24378,2020-01-01T06:50:00Z,156.4
24378,2020-01-01T06:55:00Z,141.9
24378,2020-01-01T07:00:00Z,136.2
24378,2020-01-01T07:05:00Z,145.8
24378,2020-01-01T07:10:00Z,134.3
24378,2020-01-01T07:15:00Z,82.2
24378,2020-01-01T07:20:00Z,99.3
24378,2020-01-01T07:25:00Z,134.7
24378,2020-01-01T07:30:00Z,147.2
24378,2020-01-01T07:35:00Z,144.3
24378,2020-01-01T07:40:00Z,136
24378,2020-01-01T07:45:00Z,147.5
24378,2020-01-01T07:50:00Z,137.6
24378,2020-01-01T07:55:00Z,138.5
24378,2020-01-01T08:00:00Z,120.9
24378,2020-01-01T08:05:00Z,63.3
24378,2020-01-01T08:10:00Z,127.7
24378,2020-01-01T08:15:00Z,188.9
24378,2020-01-01T08:20:00Z,169.7
24378,2020-01-01T08:25:00Z,169
24378,2020-01-01T08:30:00Z,183.6
24378,2020-01-01T08:35:00Z,174.7
24378,2020-01-01T08:40:00Z,165.9
24378,2020-01-01T08:45:00Z,166.9
24378,2020-01-01T08:50:00Z,129.6
24378,2020-01-01T08:55:00Z,104.6
24378,2020-01-01T09:00:00Z,160.8
24378,2020-01-01T09:05:00Z,211.8
24378,2020-01-01T09:10:00Z,240.8
24378,2020-01-01T09:15:00Z,236.4
24378,2020-01-01T09:20:00Z,182
24378,2020-01-01T09:25:00Z,131.3
24378,2020-01-01T09:30:00Z,63.8
24378,2020-01-01T09:35:00Z,139.2
24378,2020-01-01T09:40:00Z,170.2
24378,2020-01-01T09:45:00Z,170.9
24378,2020-01-01T09:50:00Z,161.9
24378,2020-01-01T09:55:00Z,102.4
24378,2020-01-01T10:00:00Z,66.2
24378,2020-01-01T10:05:00Z,141.4
24378,2020-01-01T10:10:00Z,173.5
24378,2020-01-01T10:15:00Z,175.1
24378,2020-01-01T10:20:00Z,155.5
24378,2020-01-01T10:25:00Z,102.3
24378,2020-01-01T10:30:00Z,166.5
24378,2020-01-01T10:35:00Z,165.5
24378,2020-01-01T10:40:00Z,174.6
24378,2020-01-01T10:45:00Z,195.5
24378,2020-01-01T10:50:00Z,193.5
24378,2020-01-01T10:55:00Z,82.8
24378,2020-01-01T11:00:00Z,62.3
24378,2020-01-01T11:05:00Z,138.5
24378,2020-01-01T11:10:00Z,164.3
24378,2020-01-01T11:15:00Z,164.2
24378,2020-01-01T11:20:00Z,165.4
24378,2020-01-01T11:25:00Z,72.6
24378,2020-01-01T11:30:00Z,61.7
24378,2020-01-01T11:35:00Z,147.7
24378,2020-01-01T11:40:00Z,171.9
24378,2020-01-01T11:45:00Z,165.8
24378,2020-01-01T11:50:00Z,154.9
24378,2020-01-01T11:55:00Z,73.3
24378,2020-01-01T12:00:00Z,68.1
24378,2020-01-01T12:05:00Z,145.2
24378,2020-01-01T12:10:00Z,170.3
24378,2020-01-01T12:15:00Z,168.7
24378,2020-01-01T12:20:00Z,152
24378,2020-01-01T12:25:00Z,81.2
24378,2020-01-01T12:30:00Z,75
24378,2020-01-01T12:35:00Z,149
24378,2020-01-01T12:40:00Z,164.9
24378,2020-01-01T12:45:00Z,103.9
24378,2020-01-01T12:50:00Z,182
24378,2020-01-01T12:55:00Z,164.2
24378,2020-01-01T13:00:00Z,113.4
24378,2020-01-01T13:05:00Z,152.5
24378,2020-01-01T13:10:00Z,177.7
24378,2020-01-01T13:15:00Z,189.5
24378,2020-01-01T13:20:00Z,134.7
24378,2020-01-01T13:25:00Z,74.8
24378,2020-01-01T13:30:00Z,76.6
24378,2020-01-01T13:35:00Z,150.7
24378,2020-01-01T13:40:00Z,173.1
24378,2020-01-01T13:45:00Z,175.1
24378,2020-01-01T13:50:00Z,134.2
24378,2020-01-01T13:55:00Z,78.8
24378,2020-01-01T14:00:00Z,68.2
24378,2020-01-01T14:05:00Z,87.9
24378,2020-01-01T14:10:00Z,67.4
24378,2020-01-01T14:15:00Z,93.7
24378,2020-01-01T14:20:00Z,146.7
24378,2020-01-01T14:25:00Z,69.7
24378,2020-01-01T14:30:00Z,81.2
24378,2020-01-01T14:35:00Z,107.9
24378,2020-01-01T14:40:00Z,129.9
24378,2020-01-01T14:45:00Z,78.2
24378,2020-01-01T14:50:00Z,108
24378,2020-01-01T14:55:00Z,129.8
24378,2020-01-01T15:00:00Z,130.9
24378,2020-01-01T15:05:00Z,79.2
24378,2020-01-01T15:10:00Z,76.9
24378,2020-01-01T15:15:00Z,85.6
24378,2020-01-01T15:20:00Z,74.3
24378,2020-01-01T15:25:00Z,71.6
24378,2020-01-01T15:30:00Z,71.3
24378,2020-01-01T15:35:00Z,71.5
24378,2020-01-01T15:40:00Z,87.6
24378,2020-01-01T15:45:00Z,78.9
24378,2020-01-01T15:50:00Z,85.3
24378,2020-01-01T15:55:00Z,133.2
24378,2020-01-01T16:00:00Z,143.6
24378,2020-01-01T16:05:00Z,114.4
24378,2020-01-01T16:10:00Z,35.9
24378,2020-01-01T16:15:00Z,36.2
24378,2020-01-01T16:20:00Z,37
24378,2020-01-01T16:25:00Z,34.4
24378,2020-01-01T16:30:00Z,32.5
24378,2020-01-01T16:35:00Z,31.2
24378,2020-01-01T16:40:00Z,31
24378,2020-01-01T16:45:00Z,57.4
24378,2020-01-01T16:50:00Z,36.9
24378,2020-01-01T16:55:00Z,35.9
24378,2020-01-01T17:00:00Z,34.8
24378,2020-01-01T17:05:00Z,32.6
24378,2020-01-01T17:10:00Z,32.5
24378,2020-01-01T17:15:00Z,33.5
24378,2020-01-01T17:20:00Z,33
24378,2020-01-01T17:25:00Z,48.3
24378,2020-01-01T17:30:00Z,37.1
24378,2020-01-01T17:35:00Z,34.3
24378,2020-01-01T17:40:00Z,32.4
24378,2020-01-01T17:45:00Z,33.5
24378,2020-01-01T17:50:00Z,49.6
24378,2020-01-01T17:55:00Z,35.8
24378,2020-01-01T18:00:00Z,41.1
24378,2020-01-01T18:05:00Z,35.8
24378,2020-01-01T18:10:00Z,34.2
24378,2020-01-01T18:15:00Z,41.5
24378,2020-01-01T18:20:00Z,34
24378,2020-01-01T18:25:00Z,34.1
24378,2020-01-01T18:30:00Z,37.2
24378,2020-01-01T18:35:00Z,44.6
24378,2020-01-01T18:40:00Z,36.3
24378,2020-01-01T18:45:00Z,35.3
24378,2020-01-01T18:50:00Z,35.1
24378,2020-01-01T18:55:00Z,44.4
24378,2020-01-01T19:00:00Z,35
24378,2020-01-01T19:05:00Z,38.3
24378,2020-01-01T19:10:00Z,46.9
24378,2020-01-01T19:15:00Z,38
24378,2020-01-01T19:20:00Z,34.7
24378,2020-01-01T19:25:00Z,52.4
24378,2020-01-01T19:30:00Z,34.7
24378,2020-01-01T19:35:00Z,34.7
24378,2020-01-01T19:40:00Z,46.8
24378,2020-01-01T19:45:00Z,46.2
24378,2020-01-01T19:50:00Z,37
24378,2020-01-01T19:55:00Z,34.9
24378,2020-01-01T20:00:00Z,33.3
24378,2020-01-01T20:05:00Z,32.8
24378,2020-01-01T20:10:00Z,33
24378,2020-01-01T20:15:00Z,35.9
24378,2020-01-01T20:20:00Z,44.1
24378,2020-01-01T20:25:00Z,61.9
24378,2020-01-01T20:30:00Z,32.2
24378,2020-01-01T20:35:00Z,32.2
24378,2020-01-01T20:40:00Z,32.2
24378,2020-01-01T20:45:00Z,32.8
24378,2020-01-01T20:50:00Z,34.3
24378,2020-01-01T20:55:00Z,43.6
24378,2020-01-01T21:00:00Z,36
24378,2020-01-01T21:05:00Z,32.8
24378,2020-01-01T21:10:00Z,42.4
24378,2020-01-01T21:15:00Z,33.8
24378,2020-01-01T21:20:00Z,33
24378,2020-01-01T21:25:00Z,34.2
24378,2020-01-01T21:30:00Z,43.8
24378,2020-01-01T21:35:00Z,37.5
24378,2020-01-01T21:40:00Z,33
24378,2020-01-01T21:45:00Z,33.7
24378,2020-01-01T21:50:00Z,42.3
24378,2020-01-01T21:55:00Z,50.6
24378,2020-01-01T22:00:00Z,34
24378,2020-01-01T22:05:00Z,43.4
24378,2020-01-01T22:10:00Z,39.1
24378,2020-01-01T22:15:00Z,38.6
24378,2020-01-01T22:20:00Z,35
24378,2020-01-01T22:25:00Z,35
24378,2020-01-01T22:30:00Z,45
24378,2020-01-01T22:35:00Z,63.3
24378,2020-01-01T22:40:00Z,43.1
24378,2020-01-01T22:45:00Z,37.6
24378,2020-01-01T22:50:00Z,36.9
24378,2020-01-01T22:55:00Z,36.6
24378,2020-01-01T23:00:00Z,64.2
24378,2020-01-01T23:05:00Z,64.9
24378,2020-01-01T23:10:00Z,33.6
24378,2020-01-01T23:15:00Z,43.8
24378,2020-01-01T23:20:00Z,43.9
24378,2020-01-01T23:25:00Z,34.2
24378,2020-01-01T23:30:00Z,46.4
24378,2020-01-01T23:35:00Z,109.3
24378,2020-01-01T23:40:00Z,45.1
24378,2020-01-01T23:45:00Z,34.3
24378,2020-01-01T23:50:00Z,41.8
24378,2020-01-01T23:55:00Z,36.3
24378,2020-01-02T00:00:00Z,47.2
24378,2020-01-02T00:05:00Z,135.4
24378,2020-01-02T00:10:00Z,62.4
24378,2020-01-02T00:15:00Z,35.3
24378,2020-01-02T00:20:00Z,33.1
24378,2020-01-02T00:25:00Z,41.6
24378,2020-01-02T00:30:00Z,65.8
24378,2020-01-02T00:35:00Z,125
24378,2020-01-02T00:40:00Z,94.6
24378,2020-01-02T00:45:00Z,48.8
24378,2020-01-02T00:50:00Z,32.7
24378,2020-01-02T00:55:00Z,34.5
24378,2020-01-02T01:00:00Z,58.2
24378,2020-01-02T01:05:00Z,132.8
24378,2020-01-02T01:10:00Z,117
24378,2020-01-02T01:15:00Z,45.3
24378,2020-01-02T01:20:00Z,38.5
24378,2020-01-02T01:25:00Z,33.4
24378,2020-01-02T01:30:00Z,72.1
24378,2020-01-02T01:35:00Z,134.1
24378,2020-01-02T01:40:00Z,135.8
24378,2020-01-02T01:45:00Z,48.4
24378,2020-01-02T01:50:00Z,36.1
24378,2020-01-02T01:55:00Z,36.7
24378,2020-01-02T02:00:00Z,45.8
24378,2020-01-02T02:05:00Z,126.8
24378,2020-01-02T02:10:00Z,146.5
24378,2020-01-02T02:15:00Z,86.7
24378,2020-01-02T02:20:00Z,36.1
24378,2020-01-02T02:25:00Z,34.8
24378,2020-01-02T02:30:00Z,45
24378,2020-01-02T02:35:00Z,129.7
24378,2020-01-02T02:40:00Z,141.6
24378,2020-01-02T02:45:00Z,113.2
24378,2020-01-02T02:50:00Z,45
24378,2020-01-02T02:55:00Z,36.1
24378,2020-01-02T03:00:00Z,71.9
24378,2020-01-02T03:05:00Z,126.9
24378,2020-01-02T03:10:00Z,138.3
24378,2020-01-02T03:15:00Z,116.6
24378,2020-01-02T03:20:00Z,51.5
24378,2020-01-02T03:25:00Z,41.6
24378,2020-01-02T03:30:00Z,43.3
24378,2020-01-02T03:35:00Z,122.3
24378,2020-01-02T03:40:00Z,144.7
24378,2020-01-02T03:45:00Z,128.1
24378,2020-01-02T03:50:00Z,46
24378,2020-01-02T03:55:00Z,45.6
24378,2020-01-02T04:00:00Z,51.6
24378,2020-01-02T04:05:00Z,144.6
24378,2020-01-02T04:10:00Z,137.1
24378,2020-01-02T04:15:00Z,138.2
24378,2020-01-02T04:20:00Z,49.2
24378,2020-01-02T04:25:00Z,44.9
24378,2020-01-02T04:30:00Z,53.1
24378,2020-01-02T04:35:00Z,133.8
24378,2020-01-02T04:40:00Z,136
24378,2020-01-02T04:45:00Z,137.1
24378,2020-01-02T04:50:00Z,60.6
24378,2020-01-02T04:55:00Z,35.9
24378,2020-01-02T05:00:00Z,45.2
24378,2020-01-02T05:05:00Z,139.7
24378,2020-01-02T05:10:00Z,139.8
24378,2020-01-02T05:15:00Z,136.9
24378,2020-01-02T05:20:00Z,72.9
24378,2020-01-02T05:25:00Z,34.4
24378,2020-01-02T05:30:00Z,43.3
24378,2020-01-02T05:35:00Z,139.6
24378,2020-01-02T05:40:00Z,136.2
24378,2020-01-02T05:45:00Z,107
24378,2020-01-02T05:50:00Z,134.8
24378,2020-01-02T05:55:00Z,139.9
24378,2020-01-02T06:00:00Z,135.8
24378,2020-01-02T06:05:00Z,130.5
24378,2020-01-02T06:10:00Z,136.6
24378,2020-01-02T06:15:00Z,143.2
24378,2020-01-02T06:20:00Z,111.6
24378,2020-01-02T06:25:00Z,39.7
24378,2020-01-02T06:30:00Z,47
24378,2020-01-02T06:35:00Z,158.2
24378,2020-01-02T06:40:00Z,137.2
24378,2020-01-02T06:45:00Z,139.4
24378,2020-01-02T06:50:00Z,114.4
24378,2020-01-02T06:55:00Z,47.6
24378,2020-01-02T07:00:00Z,45.4
24378,2020-01-02T07:05:00Z,127.5
24378,2020-01-02T07:10:00Z,138.7
24378,2020-01-02T07:15:00Z,140.4
24378,2020-01-02T07:20:00Z,127.9
24378,2020-01-02T07:25:00Z,47
24378,2020-01-02T07:30:00Z,52.8
24378,2020-01-02T07:35:00Z,126
24378,2020-01-02T07:40:00Z,135.9
24378,2020-01-02T07:45:00Z,139.5
24378,2020-01-02T07:50:00Z,130.9
24378,2020-01-02T07:55:00Z,44.8
24378,2020-01-02T08:00:00Z,85.7
24378,2020-01-02T08:05:00Z,168.4
24378,2020-01-02T08:10:00Z,170.1
24378,2020-01-02T08:15:00Z,174.1
24378,2020-01-02T08:20:00Z,175.2
24378,2020-01-02T08:25:00Z,89.6
24378,2020-01-02T08:30:00Z,83.1
24378,2020-01-02T08:35:00Z,166.3
24378,2020-01-02T08:40:00Z,180.5
24378,2020-01-02T08:45:00Z,183
24378,2020-01-02T08:50:00Z,168.4
24378,2020-01-02T08:55:00Z,82.1
24378,2020-01-02T09:00:00Z,96.5
24378,2020-01-02T09:05:00Z,156.8
24378,2020-01-02T09:10:00Z,170.7
24378,2020-01-02T09:15:00Z,177.7
24378,2020-01-02T09:20:00Z,164.9
24378,2020-01-02T09:25:00Z,85.9
24378,2020-01-02T09:30:00Z,78.6
24378,2020-01-02T09:35:00Z,156.8
24378,2020-01-02T09:40:00Z,168.3
24378,2020-01-02T09:45:00Z,171.9
24378,2020-01-02T09:50:00Z,173.6
24378,2020-01-02T09:55:00Z,79.2
24378,2020-01-02T10:00:00Z,74.4
24378,2020-01-02T10:05:00Z,154.4
24378,2020-01-02T10:10:00Z,172.8
24378,2020-01-02T10:15:00Z,132.1
24378,2020-01-02T10:20:00Z,157.7
24378,2020-01-02T10:25:00Z,188.2
24378,2020-01-02T10:30:00Z,160.8
24378,2020-01-02T10:35:00Z,165.6
24378,2020-01-02T10:40:00Z,165.1
24378,2020-01-02T10:45:00Z,165.9
24378,2020-01-02T10:50:00Z,161.6
24378,2020-01-02T10:55:00Z,86.8
24378,2020-01-02T11:00:00Z,85.1
24378,2020-01-02T11:05:00Z,156.5
24378,2020-01-02T11:10:00Z,163.5
24378,2020-01-02T11:15:00Z,165.9
24378,2020-01-02T11:20:00Z,151.2
24378,2020-01-02T11:25:00Z,72.1
24378,2020-01-02T11:30:00Z,93.1
24378,2020-01-02T11:35:00Z,163.7
24378,2020-01-02T11:40:00Z,178.9
24378,2020-01-02T11:45:00Z,167.1
24378,2020-01-02T11:50:00Z,146.7
24378,2020-01-02T11:55:00Z,71.3
24378,2020-01-02T12:00:00Z,74.1
24378,2020-01-02T12:05:00Z,155.4
24378,2020-01-02T12:10:00Z,172.6
24378,2020-01-02T12:15:00Z,168.9
24378,2020-01-02T12:20:00Z,148.8
24378,2020-01-02T12:25:00Z,68.6
24378,2020-01-02T12:30:00Z,74.2
24378,2020-01-02T12:35:00Z,155.6
24378,2020-01-02T12:40:00Z,167.2
24378,2020-01-02T12:45:00Z,176.3
24378,2020-01-02T12:50:00Z,123.4
24378,2020-01-02T12:55:00Z,81.3
24378,2020-01-02T13:00:00Z,80.2
24378,2020-01-02T13:05:00Z,166.8
24378,2020-01-02T13:10:00Z,166.5
24378,2020-01-02T13:15:00Z,168.8
24378,2020-01-02T13:20:00Z,133.6
24378,2020-01-02T13:25:00Z,69.8
24378,2020-01-02T13:30:00Z,77.8
24378,2020-01-02T13:35:00Z,161
24378,2020-01-02T13:40:00Z,167.3
24378,2020-01-02T13:45:00Z,169.3
24378,2020-01-02T13:50:00Z,112.5
24378,2020-01-02T13:55:00Z,74.9
24378,2020-01-02T14:00:00Z,80.1
24378,2020-01-02T14:05:00Z,176.6
24378,2020-01-02T14:10:00Z,172.4
24378,2020-01-02T14:15:00Z,172.8
24378,2020-01-02T14:20:00Z,104.8
24378,2020-01-02T14:25:00Z,68.6
24378,2020-01-02T14:30:00Z,92.6
24378,2020-01-02T14:35:00Z,162.2
24378,2020-01-02T14:40:00Z,170.1
24378,2020-01-02T14:45:00Z,166.7
24378,2020-01-02T14:50:00Z,83.4
24378,2020-01-02T14:55:00Z,71.8
24378,2020-01-02T15:00:00Z,81.1
24378,2020-01-02T15:05:00Z,166.2
24378,2020-01-02T15:10:00Z,176.1
24378,2020-01-02T15:15:00Z,175.3
24378,2020-01-02T15:20:00Z,81.6
24378,2020-01-02T15:25:00Z,72
24378,2020-01-02T15:30:00Z,102
24378,2020-01-02T15:35:00Z,151.4
24378,2020-01-02T15:40:00Z,160.8
24378,2020-01-02T15:45:00Z,135.5
24378,2020-01-02T15:50:00Z,75.5
24378,2020-01-02T15:55:00Z,70.4
24378,2020-01-02T16:00:00Z,84.6
24378,2020-01-02T16:05:00Z,114.8
24378,2020-01-02T16:10:00Z,117.6
24378,2020-01-02T16:15:00Z,102.3
24378,2020-01-02T16:20:00Z,42.9
24378,2020-01-02T16:25:00Z,33.5
24378,2020-01-02T16:30:00Z,42.3
24378,2020-01-02T16:35:00Z,129.1
24378,2020-01-02T16:40:00Z,125.8
24378,2020-01-02T16:45:00Z,93.2
24378,2020-01-02T16:50:00Z,44.1
24378,2020-01-02T16:55:00Z,36.6
24378,2020-01-02T17:00:00Z,41.2
24378,2020-01-02T17:05:00Z,110.5
24378,2020-01-02T17:10:00Z,114.6
24378,2020-01-02T17:15:00Z,86.4
24378,2020-01-02T17:20:00Z,36.1
24378,2020-01-02T17:25:00Z,50.4
24378,2020-01-02T17:30:00Z,48.5
24378,2020-01-02T17:35:00Z,111.5
24378,2020-01-02T17:40:00Z,114.9
24378,2020-01-02T17:45:00Z,83.3
24378,2020-01-02T17:50:00Z,37
24378,2020-01-02T17:55:00Z,47.6
24378,2020-01-02T18:00:00Z,48.1
24378,2020-01-02T18:05:00Z,122.1
24378,2020-01-02T18:10:00Z,123.8
24378,2020-01-02T18:15:00Z,84.2
24378,2020-01-02T18:20:00Z,35.4
24378,2020-01-02T18:25:00Z,32.9
24378,2020-01-02T18:30:00Z,42.7
24378,2020-01-02T18:35:00Z,118.9
24378,2020-01-02T18:40:00Z,121.9
24378,2020-01-02T18:45:00Z,82.5
24378,2020-01-02T18:50:00Z,44.5
24378,2020-01-02T18:55:00Z,32.8
24378,2020-01-02T19:00:00Z,59.4
24378,2020-01-02T19:05:00Z,111.4
24378,2020-01-02T19:10:00Z,120.1
24378,2020-01-02T19:15:00Z,79.5
24378,2020-01-02T19:20:00Z,33.2
24378,2020-01-02T19:25:00Z,34.1
24378,2020-01-02T19:30:00Z,43.4
24378,2020-01-02T19:35:00Z,118
24378,2020-01-02T19:40:00Z,115.5
24378,2020-01-02T19:45:00Z,79.8
24378,2020-01-02T19:50:00Z,40.7
24378,2020-01-02T19:55:00Z,32.4
24378,2020-01-02T20:00:00Z,42.8
24378,2020-01-02T20:05:00Z,113.3
24378,2020-01-02T20:10:00Z,118.8
24378,2020-01-02T20:15:00Z,80.8
24378,2020-01-02T20:20:00Z,39.6
24378,2020-01-02T20:25:00Z,39.1
24378,2020-01-02T20:30:00Z,60
24378,2020-01-02T20:35:00Z,113.4
24378,2020-01-02T20:40:00Z,115.9
24378,2020-01-02T20:45:00Z,66.8
24378,2020-01-02T20:50:00Z,37.3
24378,2020-01-02T20:55:00Z,37.1
24378,2020-01-02T21:00:00Z,59.6
24378,2020-01-02T21:05:00Z,111.5
24378,2020-01-02T21:10:00Z,114.9
24378,2020-01-02T21:15:00Z,59.5
24378,2020-01-02T21:20:00Z,34.3
24378,2020-01-02T21:25:00Z,33.9
24378,2020-01-02T21:30:00Z,46.5
24378,2020-01-02T21:35:00Z,135.7
24378,2020-01-02T21:40:00Z,115
24378,2020-01-02T21:45:00Z,69
24378,2020-01-02T21:50:00Z,34.4
24378,2020-01-02T21:55:00Z,31.9
24378,2020-01-02T22:00:00Z,44
24378,2020-01-02T22:05:00Z,118.3
24378,2020-01-02T22:10:00Z,123.5
24378,2020-01-02T22:15:00Z,55.7
24378,2020-01-02T22:20:00Z,34.5
24378,2020-01-02T22:25:00Z,31.6
24378,2020-01-02T22:30:00Z,51.9
24378,2020-01-02T22:35:00Z,111.3
24378,2020-01-02T22:40:00Z,121.4
24378,2020-01-02T22:45:00Z,60.2
24378,2020-01-02T22:50:00Z,34.3
24378,2020-01-02T22:55:00Z,31.7
24378,2020-01-02T23:00:00Z,60.6
24378,2020-01-02T23:05:00Z,111
24378,2020-01-02T23:10:00Z,125.2
24378,2020-01-02T23:15:00Z,54.8
24378,2020-01-02T23:20:00Z,46.1
24378,2020-01-02T23:25:00Z,32.6
24378,2020-01-02T23:30:00Z,42.4
24378,2020-01-02T23:35:00Z,111.9
24378,2020-01-02T23:40:00Z,114.2
24378,2020-01-02T23:45:00Z,46.5
24378,2020-01-02T23:50:00Z,36.8
24378,2020-01-02T23:55:00Z,50.6
24378,2020-01-03T00:00:00Z,46.3
24378,2020-01-03T00:05:00Z,130.5
24378,2020-01-03T00:10:00Z,113.8
24378,2020-01-03T00:15:00Z,47.9
24378,2020-01-03T00:20:00Z,34.1
24378,2020-01-03T00:25:00Z,34
24378,2020-01-03T00:30:00Z,49.6
24378,2020-01-03T00:35:00Z,109.3
24378,2020-01-03T00:40:00Z,129.3
24378,2020-01-03T00:45:00Z,61.8
24378,2020-01-03T00:50:00Z,34.6
24378,2020-01-03T00:55:00Z,32.3
24378,2020-01-03T01:00:00Z,45
24378,2020-01-03T01:05:00Z,121.6
24378,2020-01-03T01:10:00Z,118.1
24378,2020-01-03T01:15:00Z,56.4
24378,2020-01-03T01:20:00Z,42.6
24378,2020-01-03T01:25:00Z,38.5
24378,2020-01-03T01:30:00Z,42.9
24378,2020-01-03T01:35:00Z,126.6
24378,2020-01-03T01:40:00Z,131.3
24378,2020-01-03T01:45:00Z,56.5
24378,2020-01-03T01:50:00Z,33.9
24378,2020-01-03T01:55:00Z,31.2
24378,2020-01-03T02:00:00Z,44.3
24378,2020-01-03T02:05:00Z,121.9
24378,2020-01-03T02:10:00Z,120.7
24378,2020-01-03T02:15:00Z,65.8
24378,2020-01-03T02:20:00Z,36.4
24378,2020-01-03T02:25:00Z,32.3
24378,2020-01-03T02:30:00Z,42.8
24378,2020-01-03T02:35:00Z,113.6
24378,2020-01-03T02:40:00Z,120.1
24378,2020-01-03T02:45:00Z,70.6
24378,2020-01-03T02:50:00Z,53
24378,2020-01-03T02:55:00Z,34.1
24378,2020-01-03T03:00:00Z,43
24378,2020-01-03T03:05:00Z,113
24378,2020-01-03T03:10:00Z,115.6
24378,2020-01-03T03:15:00Z,49.8
24378,2020-01-03T03:20:00Z,38.6
24378,2020-01-03T03:25:00Z,40.9
24378,2020-01-03T03:30:00Z,45.3
24378,2020-01-03T03:35:00Z,122
24378,2020-01-03T03:40:00Z,112.2
24378,2020-01-03T03:45:00Z,46.1
24378,2020-01-03T03:50:00Z,34.2
24378,2020-01-03T03:55:00Z,33.5
24378,2020-01-03T04:00:00Z,52.8
24378,2020-01-03T04:05:00Z,115.2
24378,2020-01-03T04:10:00Z,125.3
24378,2020-01-03T04:15:00Z,43.9
24378,2020-01-03T04:20:00Z,42.8
24378,2020-01-03T04:25:00Z,31.5
24378,2020-01-03T04:30:00Z,42.5
24378,2020-01-03T04:35:00Z,124.2
24378,2020-01-03T04:40:00Z,116
24378,2020-01-03T04:45:00Z,45.4
24378,2020-01-03T04:50:00Z,34.2
24378,2020-01-03T04:55:00Z,31.5
24378,2020-01-03T05:00:00Z,51.9
24378,2020-01-03T05:05:00Z,112
24378,2020-01-03T05:10:00Z,116.1
24378,2020-01-03T05:15:00Z,65.4
